name,clazz,w.w0,a.a0,e.c0.e0,e.c0.e1,e.c0.e2,e.c0.e3,e.c0.e4,e.c0.e5,e.c0.e6,e.c0.e7,e.c0.e8,e.c0.e9,gd.o0,gd.o1,gd.o2,gd.c0,gt.o0,gt.o1,gt.o2,gt.c0,tx.o0,tx.o1,tx.o2,tx.c0,info.n,info.target,info.targetType,info.allTypes,gd.o3,gd.o4,gt.o3,gt.o4,tx.o3,tx.o4,gd.o5,gd.o6,gt.o5,gt.o6,tx.o5,tx.o6
Random19,PresentAsync,2,1603400776,1603400836,1603400896,1603400945,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,280678,280678,2066473,95052,100912,95052,421174,3,3,3,6,10,3,TIMER,TIMER:TIMER:EXPLICIT:CONDITIONAL:CONDITIONAL:EXPLICIT:TIMER:CONDITIONAL:EXPLICIT:CONDITIONAL,280678,undefined,128212,undefined,3,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random19,PresentAsyncCond,2,1603401509,1603401569,1603401629,1603401680,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,280678,280678,2041133,95586,109280,91484,438680,3,3,3,6,10,3,TIMER,TIMER:TIMER:EXPLICIT:CONDITIONAL:CONDITIONAL:EXPLICIT:TIMER:CONDITIONAL:EXPLICIT:CONDITIONAL,280678,undefined,108609,undefined,3,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random19,FutureAsyncCond,0,1603402264,1603402324,1603402384,1603402429,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,280678,280678,2054622,22762,22762,22762,532153,2,2,2,6,10,3,TIMER,TIMER:TIMER:EXPLICIT:CONDITIONAL:CONDITIONAL:EXPLICIT:TIMER:CONDITIONAL:EXPLICIT:CONDITIONAL,280678,undefined,22762,undefined,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random19,FutureAsync,0,1603402992,1603403052,1603403112,1603403170,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,280678,280678,2141288,117634,139478,116747,441573,3,3,3,6,10,3,TIMER,TIMER:TIMER:EXPLICIT:CONDITIONAL:CONDITIONAL:EXPLICIT:TIMER:CONDITIONAL:EXPLICIT:CONDITIONAL,280678,undefined,117935,undefined,3,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random19,PastAsync,0,1603403737,1603403797,1603403857,1603403897,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,280678,280678,2156833,98580,148437,97994,401709,3,3,3,6,10,3,TIMER,TIMER:TIMER:EXPLICIT:CONDITIONAL:CONDITIONAL:EXPLICIT:TIMER:CONDITIONAL:EXPLICIT:CONDITIONAL,280678,undefined,98580,undefined,3,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random19,PastAsyncCond,0,1603404502,1603404562,1603404622,1603404682,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,280678,280678,2012362,96698,119698,124730,419295,3,3,3,6,10,3,TIMER,TIMER:TIMER:EXPLICIT:CONDITIONAL:CONDITIONAL:EXPLICIT:TIMER:CONDITIONAL:EXPLICIT:CONDITIONAL,280678,undefined,98456,undefined,3,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random19,PastSync,0,1603405256,1603405316,1603405376,1603405420,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,466709,466709,466709,2084954,88419,88419,88419,545746,2,2,2,6,10,3,TIMER,TIMER:TIMER:EXPLICIT:CONDITIONAL:CONDITIONAL:EXPLICIT:TIMER:CONDITIONAL:EXPLICIT:CONDITIONAL,466709,undefined,88419,undefined,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random19,PastSyncCond,0,1603406012,1603406072,1603406132,1603406186,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,552095,552095,552095,1950942,88419,88419,88419,572402,2,2,2,6,10,3,TIMER,TIMER:TIMER:EXPLICIT:CONDITIONAL:CONDITIONAL:EXPLICIT:TIMER:CONDITIONAL:EXPLICIT:CONDITIONAL,552095,undefined,88419,undefined,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random20,PresentSync,0,1603406751,1603406803,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,276262,undefined,undefined,1856257,42830,undefined,undefined,570077,2,undefined,undefined,10,10,9,EXPLICIT,EXPLICIT:EXPLICIT:EXPLICIT:CONDITIONAL:EXPLICIT:TIMER:EXPLICIT:EXPLICIT:TIMER:EXPLICIT,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random20,PresentSyncCond,0,1603407512,1603407572,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,408130,undefined,undefined,1831045,42830,undefined,undefined,572865,2,undefined,undefined,10,10,9,EXPLICIT,EXPLICIT:EXPLICIT:EXPLICIT:CONDITIONAL:EXPLICIT:TIMER:EXPLICIT:EXPLICIT:TIMER:EXPLICIT,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random20,PresentAsync,0,1603408256,1603408290,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,undefined,undefined,1927313,128212,undefined,undefined,542780,3,undefined,undefined,10,10,9,EXPLICIT,EXPLICIT:EXPLICIT:EXPLICIT:CONDITIONAL:EXPLICIT:TIMER:EXPLICIT:EXPLICIT:TIMER:EXPLICIT,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random20,PresentAsyncCond,0,1603408997,1603409056,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,undefined,undefined,1901973,125819,undefined,undefined,547153,3,undefined,undefined,10,10,9,EXPLICIT,EXPLICIT:EXPLICIT:EXPLICIT:CONDITIONAL:EXPLICIT:TIMER:EXPLICIT:EXPLICIT:TIMER:EXPLICIT,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random20,FutureAsyncCond,0,1603409749,1603409808,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,undefined,undefined,1915462,22762,undefined,undefined,587088,2,undefined,undefined,10,10,9,EXPLICIT,EXPLICIT:EXPLICIT:EXPLICIT:CONDITIONAL:EXPLICIT:TIMER:EXPLICIT:EXPLICIT:TIMER:EXPLICIT,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Random20,FutureAsync,0,1603410494,1603410548,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129639935,280678,undefined,undefined,2002128,134056,undefined,undefined,549338,3,undefined,undefined,10,10,9,EXPLICIT,EXPLICIT:EXPLICIT:EXPLICIT:CONDITIONAL:EXPLICIT:TIMER:EXPLICIT:EXPLICIT:TIMER:EXPLICIT,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
